Provinsi,Kabupaten_Kota,Tahun,Jenis_Industri,Jumlah_Perusahaan,Jumlah_Tenaga_Kerja,Investasi_Ribu_Rp,Nilai_Produksi_Ribu_Rp,Sumber_Tabel
Sulawesi Tenggara,6. Bombana,2015.0,IBS,2.0,99.0,,,"Number of Large and Medium Manufacturing Industry, Employees and Labor Costs by Regency/Municipality, 2015"
Sulawesi Tenggara,6. Bombana,2015.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2015"
Sulawesi Tenggara,6. Bombana,2015.0,UNKNOWN,,,,10215000.0,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2015"
Sulawesi Tenggara,6. Bombana,2015.0,IBS,2.0,99.0,,,"Perusahaan Industri Besar Sedang, Tenaga  Kerja dan Biaya untuk Tenaga Kerja menurut Kabupaten Kota, 2015"
Sulawesi Tenggara,6. Bombana,2016.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2016"
Sulawesi Tenggara,6. Bombana,2016.0,UNKNOWN,71.0,283.0,5924621.0,18486218.0,"Number of Chemical Industry Establishment, Production Value, Investment and Employees by Regency/Municipality, 2016"
Sulawesi Tenggara,6. Bombana,2016.0,UNKNOWN,92.0,255.0,251647.0,11508128.0,"Jumlah Industri Logam, Mesin Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,6. Bombana,2016.0,UNKNOWN,71.0,283.0,5924621.0,18486218.0,"Jumlah Industri Kimia, Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten Kota, 2016"
Sulawesi Tenggara,6. Bombana,2017.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2017"
Sulawesi Tenggara,6. Bombana,2017.0,UNKNOWN,63.0,239.0,5733444.0,9489996.0,"Jumlah Industri Kimia, Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,6. Bombana,2017.0,UNKNOWN,97.0,350.0,2435291.0,10606854.0,"Jumlah Industri Logam, Mesin Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,7.  Wakatobi,2016.0,UNKNOWN,68.0,219.0,1182622.0,2018568.0,"Jumlah Perusahaan Industri Aneka,Investasi, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,7.  Wakatobi,2016.0,UNKNOWN,39.0,452.0,24598522.0,6000614.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,7.  Wakatobi,2016.0,UNKNOWN,107.0,363.0,2238926.0,12920792.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,7.  Wakatobi,2016.0,UNKNOWN,68.0,219.0,1182622.0,2018568.0,"Jumlah Perusahaan Industri Aneka,Investasi, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,7.  Wakatobi,2017.0,UNKNOWN,38.0,431.0,1583326.0,5729284.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,7.  Wakatobi,2017.0,UNKNOWN,93.0,446.0,9527176.0,21231784.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,6.0,273.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Pengeluaran untuk Tenaga Kerja Menurut Kabupaten/Kota, 2011			"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,,,,2072845.0,"Nilai Tambah Industri Besar/Sedang Menurut Kabupaten/Kota (000 Rp) , 2011					"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2011						"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,13.0,47.0,4302123.0,2222640.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,29.0,72.0,460612.0,3498686.0,"Jumlah Industri Logam dan Mesin, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,22.0,80.0,565233.0,2188000.0,"Jumlah Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,32.0,123.0,863704.0,4020255.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,7. Wakatobi,2011.0,UNKNOWN,96.0,322.0,6191672.0,11929581.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,6.0,282.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Pengeluaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2012"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2012"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,29.0,72.0,460612.0,3643889.0,"Jumlah Industri Logam dan Mesin Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2012 "
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,22.0,80.0,565233.0,2266768.0,"Jumlah Perusahaan Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,33.0,128.0,863704.0,4024140.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,97.0,327.0,6191672.0,12369117.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,7. Wakatobi,2012.0,UNKNOWN,13.0,47.0,4302123.0,2434320.0,Jumlah Industri Kimia Tenaga Kerja dan Nilai Produksi menurut Kabupaten Kota 2012
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,6.0,223.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga  Kerja dan Pengeluaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,13.0,52.0,202138.0,2490308.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,28.0,67.0,445612.0,3691260.0,"Jumlah Industri Logam dan Mesin Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,23.0,197.0,1065233.0,1818202.0,"Jumlah Perusahaan Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,35.0,407.0,1493704.0,5404985.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,7. Wakatobi,2013.0,UNKNOWN,96.0,327.0,2016687.0,11638256.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,7.0,261.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Penge- luaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,13.0,53.0,204887.0,2524176.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,28.0,68.0,451672.0,3741461.0,"Jumlah Industri Logam dan Mesin Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,23.0,197.0,1065233.0,1818202.0,"Jumlah Perusahaan Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,35.0,407.0,1493704.0,5404985.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,7. Wakatobi,2014.0,UNKNOWN,96.0,327.0,2016687.0,11638256.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,7. Wakatobi,2015.0,IBS,1.0,23.0,,,"Number of Large and Medium Manufacturing Industry, Employees and Labor Costs by Regency/Municipality, 2015"
Sulawesi Tenggara,7. Wakatobi,2015.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2015"
Sulawesi Tenggara,7. Wakatobi,2015.0,UNKNOWN,,,,5310000.0,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2015"
Sulawesi Tenggara,7. Wakatobi,2015.0,IBS,1.0,23.0,,,"Perusahaan Industri Besar Sedang, Tenaga  Kerja dan Biaya untuk Tenaga Kerja menurut Kabupaten Kota, 2015"
Sulawesi Tenggara,7. Wakatobi,2016.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2016"
Sulawesi Tenggara,7. Wakatobi,2016.0,UNKNOWN,23.0,95.0,224414.0,2764741.0,"Number of Chemical Industry Establishment, Production Value, Investment and Employees by Regency/Municipality, 2016"
Sulawesi Tenggara,7. Wakatobi,2016.0,UNKNOWN,31.0,75.0,505820.0,4098037.0,"Jumlah Industri Logam, Mesin Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,7. Wakatobi,2016.0,UNKNOWN,23.0,95.0,224414.0,2764741.0,"Jumlah Industri Kimia, Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten Kota, 2016"
Sulawesi Tenggara,7. Wakatobi,2017.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2017"
Sulawesi Tenggara,7. Wakatobi,2017.0,UNKNOWN,14.0,56.0,217180.0,2675627.0,"Jumlah Industri Kimia, Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,7. Wakatobi,2017.0,UNKNOWN,30.0,72.0,478773.0,3965949.0,"Jumlah Industri Logam, Mesin Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,8.  Kolaka Utara,2016.0,UNKNOWN,20.0,41.0,10818698.0,2208848.0,"Jumlah Perusahaan Industri Aneka,Investasi, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,8.  Kolaka Utara,2016.0,UNKNOWN,1337.0,1382.0,1658310.0,246219537.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,8.  Kolaka Utara,2016.0,UNKNOWN,1333.0,1550.0,113710075.0,191209779.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,8.  Kolaka Utara,2016.0,UNKNOWN,20.0,41.0,10818698.0,2208848.0,"Jumlah Perusahaan Industri Aneka,Investasi, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,8.  Kolaka Utara,2017.0,UNKNOWN,1338.0,1320.0,53088928.0,235086209.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,8.  Kolaka Utara,2017.0,UNKNOWN,1074.0,5355.0,114276700.0,254684800.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,4.0,82.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Pengeluaran untuk Tenaga Kerja Menurut Kabupaten/Kota, 2011			"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,,,,20339232.0,"Nilai Tambah Industri Besar/Sedang Menurut Kabupaten/Kota (000 Rp) , 2011					"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2011						"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,73.0,135.0,45174532.0,12707983.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,36.0,74.0,19419817.0,6234015.0,"Jumlah Industri Logam dan Mesin, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,18.0,37.0,9744811.0,3100204.0,"Jumlah Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,1400.0,1858.0,28541894.0,415757622.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,8. Kolaka Utara,2011.0,UNKNOWN,1527.0,2104.0,102881054.0,437799864.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,3.0,97.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Pengeluaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2012"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2012"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,36.0,74.0,19419817.0,4498103.0,"Jumlah Industri Logam dan Mesin Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2012 "
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,18.0,37.0,9744811.0,2933852.0,"Jumlah Perusahaan Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,1255.0,1155.0,28133894.0,147499171.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,1382.0,1401.0,102473054.0,167565511.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,8. Kolaka Utara,2012.0,UNKNOWN,73.0,135.0,45174532.0,12634385.0,Jumlah Industri Kimia Tenaga Kerja dan Nilai Produksi menurut Kabupaten Kota 2012
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,3.0,104.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga  Kerja dan Pengeluaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,73.0,135.0,45174532.0,12950245.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,35.0,69.0,19369817.0,4628548.0,"Jumlah Industri Logam dan Mesin Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,18.0,37.0,9774811.0,1989595.0,"Jumlah Perusahaan Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,1262.0,1245.0,50083894.0,221779442.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2013.0,UNKNOWN,1381.0,1396.0,102423054.0,172230030.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2013"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,4.0,107.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Penge- luaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,74.0,137.0,45788906.0,13126368.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,35.0,70.0,19633247.0,4691496.0,"Jumlah Industri Logam dan Mesin Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,18.0,37.0,9744811.0,1989595.0,"Jumlah Perusahaan Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,1262.0,1245.0,50083894.0,221779442.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2014.0,UNKNOWN,1381.0,1396.0,102423054.0,172230030.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2014"
Sulawesi Tenggara,8. Kolaka Utara,2015.0,IBS,,,,,"Number of Large and Medium Manufacturing Industry, Employees and Labor Costs by Regency/Municipality, 2015"
Sulawesi Tenggara,8. Kolaka Utara,2015.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2015"
Sulawesi Tenggara,8. Kolaka Utara,2015.0,UNKNOWN,,,,1089400.0,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2015"
Sulawesi Tenggara,8. Kolaka Utara,2015.0,IBS,,,,,"Perusahaan Industri Besar Sedang, Tenaga  Kerja dan Biaya untuk Tenaga Kerja menurut Kabupaten Kota, 2015"
Sulawesi Tenggara,8. Kolaka Utara,2016.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2016"
Sulawesi Tenggara,8. Kolaka Utara,2016.0,UNKNOWN,85.0,186.0,50152765.0,14377362.0,"Number of Chemical Industry Establishment, Production Value, Investment and Employees by Regency/Municipality, 2016"
Sulawesi Tenggara,8. Kolaka Utara,2016.0,UNKNOWN,39.0,77.0,21504371.0,5138614.0,"Jumlah Industri Logam, Mesin Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,8. Kolaka Utara,2016.0,UNKNOWN,85.0,186.0,50152765.0,14377362.0,"Jumlah Industri Kimia, Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten Kota, 2016"
Sulawesi Tenggara,8. Kolaka Utara,2017.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2017"
Sulawesi Tenggara,8. Kolaka Utara,2017.0,UNKNOWN,78.0,145.0,48536240.0,13913950.0,"Jumlah Industri Kimia, Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,8. Kolaka Utara,2017.0,UNKNOWN,38.0,74.0,20811241.0,4972986.0,"Jumlah Industri Logam, Mesin Tenaga Kerja, Investasi dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,9.  Buton Utara,2016.0,UNKNOWN,48.0,147.0,4907091.0,3667353.0,"Jumlah Perusahaan Industri Aneka,Investasi, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,9.  Buton Utara,2016.0,UNKNOWN,240.0,1388.0,55603139.0,34302362.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,9.  Buton Utara,2016.0,UNKNOWN,334.0,1908.0,30864523.0,47032304.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,9.  Buton Utara,2016.0,UNKNOWN,48.0,147.0,4907091.0,3667353.0,"Jumlah Perusahaan Industri Aneka,Investasi, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2016"
Sulawesi Tenggara,9.  Buton Utara,2017.0,UNKNOWN,229.0,1324.0,14787762.0,32751310.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,9.  Buton Utara,2017.0,UNKNOWN,359.0,1654.0,35288824.0,78646800.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Investasi, Tenaga Kerja dan Nilai Produksi menurut Kabupaten/Kota, 2017"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,0.0,0.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Pengeluaran untuk Tenaga Kerja Menurut Kabupaten/Kota, 2011			"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,,,,0.0,"Nilai Tambah Industri Besar/Sedang Menurut Kabupaten/Kota (000 Rp) , 2011					"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2011						"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,48.0,274.0,6760816.0,5127808.0,"Jumlah Industri Kimia, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,14.0,77.0,3554326.0,1830661.0,"Jumlah Industri Logam dan Mesin, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,29.0,142.0,4470006.0,3138276.0,"Jumlah Industri Aneka, Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,212.0,1221.0,13040719.0,27586684.0,"Jumlah Industri Hasil Pertanian dan Kehutanan (IHPK), Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,9. Buton Utara,2011.0,UNKNOWN,303.0,1714.0,27825867.0,37683429.0,"Jumlah Industri Kecil (Hasil Pertanian, Kehutanan, Logam dan Mesin, Industri Aneka), Tenaga Kerja dan Nilai Produksi Menurut Kabupaten/Kota, 2011				"
Sulawesi Tenggara,9. Buton Utara,2012.0,UNKNOWN,0.0,0.0,,,"Jumlah Perusahaan Industri Besar/Sedang, Tenaga Kerja dan Pengeluaran untuk Tenaga Kerja menurut Kabupaten/Kota, 2012"
Sulawesi Tenggara,9. Buton Utara,2012.0,UNKNOWN,,,,,"Nilai Tambah Industri Besar/Sedang menurut Kabupaten/Kota (000 Rp) , 2012"
Sulawesi Tenggara,9. Buton Utara,2012.0,UNKNOWN,,,,,"Jumlah Perusahaan Industri Menurut Kabupaten/Kota dan Kelompok Industri, 2012"
